Year,City,Country,latitude,longitude,attack type,Target Type,Target Sub Type,Target,Weapon Type,Weapon sub type,Terrorist Organization,motive,summary
2015,Visakhapatnam,India,17.696584,83.24478,Unknown,Business,Mining,House of Employee,Explosives/Bombs/Dynamite,Unknown Explosive Type,Maoists,"The specific motive is unknown; however, sources noted that Maoists are critical of mining operations.","08/13/2015: Assailants attacked a mining employee's residence in Visakhapatnam city, Andhra Pradesh, India. No casualties were reported in the attack. This was one of four related attacks in the area on this day. No group claimed responsibility for the incidents; however, sources attributed the attacks to Maoists."
2015,Gudaskal,India,18.860831,80.721442,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,Village Head: Sukhdev Negi,Melee,Knife or Other Sharp Object,Maoists,"The specific motive is unknown; however, sources posited that Maoists believed that Sukhdev Negi was a police informant.","08/13/2015: Assailants attacked Sukhdev Negi at his residence in Gudaskal village, Chhattisgarh state, India. Negi, a village sarpanch, was killed in the attack. This was one of three related attacks in the area on this date. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists."
2015,Bhatpal,India,19.186766,81.923593,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,Deputy Village Head: Asharam Modiyami,Melee,Knife or Other Sharp Object,Maoists,"The specific motive is unknown; however, sources posited that Maoists believed that Asharam Modiyami was a police informant.","08/13/2015: Assailants attacked Asharam Modiyami at his residence in Bhatpal village, Bijapur district, Chhattisgarh state, India. Modiyami, a village deputy sarpanch, was killed in the attack. This was one of three related attacks in the area on this date. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists."
2015,Chikagaon,India,18.875916,80.709835,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,Village Head: Kirsuram,Melee,Knife or Other Sharp Object,Maoists,"The specific motive is unknown; however, sources posited that Maoists believed that Kirsuram was a police informant.","08/13/2015: Assailants attacked Kirsuram at his residence in Chikagaon village, Bijapur district, Chhattisgarh state, India. Kirsuram, a village sarpanch, was injured in the attack. This was one of three related attacks in the area on this date. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists."
2015,Unknown,India,26.846709,80.946159,Unknown,Journalists & Media,Newspaper Journalist/Staff/Facility,Journalist: Sanjay Pathak,Melee,Unknown Weapon Type,Unknown,"The specific motive is unknown; however, sources posited that Sanjay Pathak may have been targeted as a part of a larger trend of violence against journalists in India.","08/14/2015: Assailants beat and killed Sanjay Pathak, a local journalist, in Uttar Pradesh state, India. No group claimed responsibility for the incident."
2015,Telarai,India,18.056315,81.76225,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,Suspected Informant: Gurumurti Madhi,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that Gurumurti Madhi was targeted because the group believed he was a police informant.,"08/15/2015: Assailants abducted a civilian identified as Gurumurti Madhi from his residence near Telarai village, Odisha state, India. The assailants killed Madhi on August 16, 2015. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that Madhi was targeted because the group believed he was a police informant."
2015,Nawada,India,24.887372,85.542357,Unknown,Educational Institution,School/University/Educational Building,School,Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,"The specific motive is unknown; however, sources noted that St. Joseph School was celebrating Independence Day at the time of the attack.","08/15/2015: Assailants threw two explosive devices at a school in Nawada town, Bihar state, India. Two students were injured in the blast. No group claimed responsibility for the incident."
2015,Ngairong,India,24.385399,93.777131,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,House of Former Village Chief: S Chungosei Aimol,Explosives/Bombs/Dynamite,Grenade,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),"The specific motive is unknown; however, sources posited that Wanunglou Aimol was targeted for refusing to join the National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM) or shed his tribal identity.","08/22/2015: Assailants threw two grenades at the residence of S Chungosei Aimol and simultaneously opened fire on a civilian residence nearby Ngairong village, Manipur state, India. S Chungosei Aimol, the former village chief, was not harmed, but Wanunglou Aimol, a civilian, was killed and at least one other person was injured in the assault. No group claimed responsibility; however, sources attributed the attack to the National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM)."
2015,Jadalpur,India,22.023614,83.205006,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,Son of Village Head Lakhmi Korram: Manglu Ram Korram,Melee,Knife or Other Sharp Object,Communist Party of India - Maoist (CPI-Maoist),"The specific motive is unknown; however, sources suspected that the victims were targeted because the group believed they were police informants.","08/22/2015: Assailants abducted three people suspected of being state informants in Jadalpur, Chhattisgarh state, India. One of the hostages was released, while the other two were killed and their bodies were discovered on September 3, 2015. No group claimed responsibility; however, sources attributed the attack to the Communist Party of India - Maoist (CPI-Maoist)."
2015,Maldakumar Para,India,23.851066,91.910546,Unknown,Private Citizens & Property,Named Civilian,"Civilians: Dhananjoy Tripura, Shantijoy Tripur, Manojoy Tripura",Unknown,0,National Liberation Front of Tripura (NLFT),The National Liberation Front of Tripura (NLFT) claimed responsibility for the incident and demanded an extortion.,"08/29/2015: Assailants abducted three villagers from Maldakumar Para village, Tripura state, India. One of the hostages was released soon after the abduction. The other two hostages were taken into Bangladesh; their whereabouts unknown. The National Liberation Front of Tripura (NLFT) claimed responsibility for the incident and demanded an extortion payment."
2015,Dharwad,India,15.458971,75.007855,Unknown,Educational Institution,Teacher/Professor/Instructor,Professor: Malleshappa Madivalappa Kalburgi,Firearms,Unknown Gun Type,Unknown,"The specific motive is unknown; however, sources suspected that the attack may have been related to Madivalappa Kalburgi's critical comments regarding idolatry.","08/30/2015: Assailants opened fire on Malleshappa Madivalappa Kalburgi in Dharwad, Karnataka state, India. Kalburgi, a Kannada University professor, was killed in the assault. No group claimed responsibility for the attack."
2015,Busiput,India,18.306735,82.487842,Unknown,Terrorists/Non-State Militia,Terrorist,Member: Pangi Ramanna,Melee,Knife or Other Sharp Object,Communist Party of India - Maoist (CPI-Maoist),"The specific motive is unknown; however, sources suspected that Pangi Ramanna was targeted because the Communist Party of India - Maoist (CPI-Maoist) believed he was a police informant.","08/30/2015: Assailants abducted Pangi Ramanna in Busiput village, Andhra Pradesh state, India. Ramanna, a Communist Party of India - Maoist (CPI-Maoist) member suspected of being a police informant, was taken into the forest and killed later the same day. No group claimed responsibility; however, sources attributed the attack to the Communist Party of India - Maoist (CPI-Maoist)."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Government (General),"Government Personnel (excluding police, military)",House of Health Minister: Phungzathang Tonsing,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the residence of Phungzathang Tonsing in Churachandpur town, Manipur state, India. Tonsing, the Manipur Health Minister, was not harmed as there were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,House of Member: Thangso Baite,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the residence of Thangso Baite in Churachandpur town, Manipur state, India. Baite, a Parliament of India member, was not harmed as there were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,House of Member,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the residence of a Manipur Legislative Assembly member in Churachandpur town, Manipur state, India. There were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,House of Member,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the residence of a Manipur Legislative Assembly member in Churachandpur town, Manipur state, India. There were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,House of Member,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the residence of a Manipur Legislative Assembly member in Churachandpur town, Manipur state, India. There were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,House of Member,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the residence of a Manipur Legislative Assembly member in Churachandpur town, Manipur state, India. There were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,House of Member,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the residence of a Manipur Legislative Assembly member in Churachandpur town, Manipur state, India. There were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,House of Member,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the residence of a Manipur Legislative Assembly member in Churachandpur town, Manipur state, India. There were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Government (General),"Government Personnel (excluding police, military)",Vehicle of District Commissioner,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the vehicle of the Manipur District Commissioner in Churachandpur town, Manipur state, India. There were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Churachandpur,India,24.342235,93.696489,Unknown,Police,Police Patrol (including vehicles and convoys),Vehicle of Superintendent of Police,Incendiary,Arson/Fire,Unknown,"The specific motive is unknown; however, sources posited that the attack was a result of the assailants' opposition to the recently passed Protection of Manipur People Bill 2015.","08/31/2015: Assailants set fire to the vehicle of the Indian Police Service (IPS) superintendent in Churachandpur town, Manipur state, India. Tonsing, the Manipur Health Minister, was not harmed as there were no reported casualties in the attack. This was one of 10 incidents targeting government officials in Churachandpur on the same day. No group claimed responsibility for the attacks."
2015,Madakapadar,India,18.574826,82.37493,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,Suspected Informant: Duma Sisa,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that Duma Sisa was targeted because the group believed he was a police informant.,"09/05/2015: At least 15 assailants abducted Duma Sisa at his residence in Madakapadar village, Malkangiri district, Odisha state, India. Sisa, the son of a local sarpanch, was whipped and killed shortly thereafter. According to a poster discovered, Malkangiri-Vishaka-Koraput Border Division, a subgroup of Communist Party of India - Maoist (CPI-Maoist), claimed responsibility for the incident, stating that they targeted Sisa because he was accused of working as a police informant."
2015,Todka,India,19.018138,80.273494,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,Former Village Head: Somlu Taati,Melee,Knife or Other Sharp Object,Communist Party of India - Maoist (CPI-Maoist),"The specific motive is unknown; however, sources posited that the Communist Party of India - Maoist (CPI-Maoist) targeted Somlu Tati because the group believed he was a police informant.","09/00/2015: Between September 6 and September 12, assailants abducted Somlu Taati in Todka village, Maharashtra state, India. Taati, a former sarpanch, was found dead on September 15, 2015. No group claimed responsibility for the incident; however, sources attributed the attack to the Communist Party of India - Maoist (CPI-Maoist)."
2015,Pendhri,India,20.148689,79.807611,Unknown,Government (General),Government Building/Facility/Office,Offices,Incendiary,Arson/Fire,Maoists,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation for the killing of a female Maoist member a week prior to the attack.","09/09/2015: Assailants set fire to government offices in Pendhri area, Maharashtra state, India. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists."
2015,Perimili,India,19.388008,80.29327,Unknown,Government (General),Government Building/Facility/Office,Office,Incendiary,Arson/Fire,Maoists,"The specific motive is unknown; however, sources posited that the attack was carried out in retaliation for an operation, in which two Maoists were killed.","09/10/2015: Assailants set fire to the an Indian Forest Service (IFS) office in Perimili, Maharashtra state, India. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists."
2015,Bijapur district,India,18.803305,80.808911,Unknown,Business,Construction,Diesel Tank,Incendiary,Arson/Fire,Maoists,"The specific motive is unknown; however, sources posited that Maoists carried out the attack in order to hinder development.","09/11/2015: Assailants set fire to a diesel tanker in Bijapur district, Chhattisgarh state, India. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists."
2015,Chandagre,India,25.317811,90.439937,Unknown,Business,Retail/Grocery/Bakery,"Truck Drivers: Akidul Islam, Bilu Miah",Firearms,Unknown Gun Type,Garo National Liberation Army,"The specific motive is unknown; however, sources posited that a ransom was paid to the Garo National Liberation Army in exchange for the release of the victims.","09/12/2015: Assailants abducted Akidul Islam and Bilu Miah, two truck drivers, in Chandagre village, Meghalaya state, India. The victims were released on September 16, 2015. No group claimed responsibility for the incident; however, sources attributed the abduction to the Garo National Liberation Army."
2015,Jinganur,India,18.894734,80.193719,Unknown,Government (General),Government Building/Facility/Office,Office,Incendiary,Gasoline or Alcohol,Maoists,"The specific motive is unknown; however, sources posited that the attack was carried out in retaliation for an operation, in which two Maoists were killed.","09/17/2015: Assailants set fire to a Range Forest Office (RFO) in Jinganoor, Sironcha division, Maharashtra state, India. There were no reported casualties in the attack. Maoists claimed responsibility for the incident."
2015,Sargiguda,India,18.437287,82.026353,Unknown,Private Citizens & Property,Named Civilian,Civilian: Trinath Madhi,Melee,Knife or Other Sharp Object,Maoists,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation for the killing of three Maoists by authorities.","09/19/2015: Assailants attacked Trinath Madhi, a local civilian, at his residence in Sargiguda village, Malkangiri district, Odisha state, India. Madhi was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists and police suspected that the attack may have been carried out in retaliation for the killing of three Maoists by authorities."
2015,Narayanpur district,India,19.724344,81.24232,Unknown,Military,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),"The specific motive is unknown; however, sources noted that it was the 11th anniversary of the Communist Party of India - Maoist (CPI-Maoist)","09/21/2015: An explosive device was discovered and defused in Narayanpur district, Chhattisgarh state, India. The device was thought to be targeting Indian Armed Forces soldiers. No group claimed responsibility for the incident; however, sources attributed the attack to the Communist Party of India - Maoist (CPI-Maoist)."
2015,Bandgaon,India,22.864585,85.326526,Unknown,Military,Military Unit/Patrol/Convoy,Patrol,Explosives/Bombs/Dynamite,Other Explosive Type,Communist Party of India - Maoist (CPI-Maoist),"The specific motive is unknown; however, sources noted that it was the 11th anniversary of the Communist Party of India - Maoist (CPI-Maoist).","09/23/2015: Three explosive devices were discovered and defused in Bandgaon, Jharkhand state, India. The devices were thought to be targeting Indian Armed Forces patrol. No group claimed responsibility; however, authorities suspected that the attack may have been carried out by either the Communist Party of India - Maoist (CPI-Maoist) or the People's Liberation Front of India."
2015,Karlapodar,India,18.141915,82.686667,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,"Suspected Informants: Vantala Dhanujaya, Vantala Neelakantham",Unknown,0,Maoists,"The specific motive is unknown; however, sources posited that Maoists believed the victims were police informants.","09/23/2015: Assailants abducted two civilians accused of being police informers in Karlapodar village, Andhra Pradesh state, India. Both hostages were released unharmed on September 25, 2015. No group claimed responsibility; however, sources attributed the attack to Maoists."
2015,Timilwada,India,18.259297,81.293296,Unknown,Military,"Military Personnel (soldiers, troops, officers, forces)",Soldier: Devraj Cherpa,Explosives/Bombs/Dynamite,Land Mine,Maoists,"The specific motive is unknown; however, sources noted that it was the anniversary of the Communist Party of India - Maoist (CPI-Maoist).","09/24/2015: An explosive device detonated when it was stepped on by a Commando Battalion for Resolute Action (COBRA) soldier near Tamilwada village, Chhattisgarh state, India. The soldier was injured in the blast. No group claimed responsibility; however, sources attributed the attack to Maoists."
2015,South Garo Hills district,India,25.326549,90.554246,Unknown,Government (General),Intelligence,Assistant Central Intelligence Officer: Bikash Kr Singh,Firearms,Unknown Gun Type,Bangladesh Tiger Force,Bangladesh Tiger Force claimed responsibility for the incident and stated that the attack was carried out in revenge for the alleged ill treatment of Bangla citizens.,"09/24/2015: Assailants abducted two people, including an Intelligence Bureau (IB) officer, in South Garo Hills district, Meghalaya state, India. Both hostages were found dead on October 24, 2015. The Bangladesh Tiger Force claimed responsibility; however, the authorities are unsure of the veracity of the claim. Authorities instead attributed the attack to the A'chik Songna An'pachakgipa Kotok (ASAK)."
2015,Yavatmal district,India,20.396561,78.123128,Unknown,Police,Police Security Forces/Officers,Constable,Melee,Knife or Other Sharp Object,Students Islamic Movement of India (SIMI),"The assailant, identified as Abdul Malik, stated that the attack was carried out in response to the government's recent ban on beef.","09/25/2015: An assailant stabbed and injured an Indian Police Service (IPS) constable in Yavatmal district, Maharashtra state, India. No group claimed responsibility; however, sources suspected that the incident was carried out by the Students Islamic Movement of India (SIMI). Additionally, the assailant, identified as Abdul Malik, stated that the attack was carried out in response to the government's ban on beef sales."
2015,Palamu district,India,24.127585,84.216234,Unknown,Business,Construction,Bridge Construction Site,Incendiary,Gasoline or Alcohol,Maoists,"The specific motive is unknown; however, sources posited that Maoists targeted the under-construction bridge because the construction of the bridge would expand police operations in the area.","09/28/2015: Assailants assaulted laborers and set fire to construction equipment at a bridge construction site in Palamu district, Jharkhand state, India. There were an unknown number of injuries in the attack. No group claimed responsibility; however, sources attributed the incident to Maoists."
2015,Wageasi,India,25.820687,90.78604,Unknown,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Firearms,Unknown Gun Type,A'chik Matgrik Elite Force (AMEF),"The specific motive is unknown; however, sources noted that only civilians who were not Garo citizens were abducted in the attack.","09/28/2015: Assailants stopped a passenger bus and abducted nine people in Wageasi, Meghalaya state, India. The outcome of the kidnapping is unknown. No group claimed responsibility; however, sources suspected that the attack was carried out by A'chik Matgrik Elite Force (AMEF)."
2015,Kakopathar,India,27.632996,95.663547,Unknown,Police,"Police Building (headquarters, station, school)",Police Station,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",United Liberation Front of Assam (ULFA),"The specific motive is unknown; however, sources noted that Assam Police Day festivities were scheduled for the following day.","09/30/2015: Assailants fired a projectile and then opened fire on an Indian Police Service (IPS) station in Kakopathar, Assam state, India. There were no reported casualties in the assault. This was one of two attacks carried out by the same assailants on this date. No group claimed responsibility; however, sources attributed the incidents to the United Liberation Front of Assam (ULFA) and the National Socialist Council of Nagaland-Khaplang (NSCN-K)."
2015,Kandhabudha,India,18.343586,81.882528,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,Suspected Informant: Arjun Khara,Firearms,Unknown Gun Type,Maoists,Maoists claimed responsibility for the incident and stated that Arjun Khara was targeted because they believed he was a police informant.,"10/03/2015: Twenty assailants abducted Arjun Khara, a local villager, from Kandhabudha village, Malkangiri district, Odisha state, India. Khara was killed soon after the kidnapping. According to a note found with the body, Maoists claimed responsibility for the incident, stating that they punished Khara for being a police informant and supporting police officials during a recent encounter with other Maoists in Dadhaput."
2015,Kothaguda,India,17.465292,78.376555,Unknown,Private Citizens & Property,Political Party Member/Rally,"Leaders: M Balaiah, M Mahesh, V Balaiah",Unknown,0,Communist Party of India - Maoist (CPI-Maoist),The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that the abduction was carried out in opposition to a mining project in the area.,"10/06/2015: Assailants abducted three Telugu Desam Party (TDP) leaders from Kothaguda village, Visakhapatnam district, Andhra Pradesh state, India. The hostages were safely released on October 14, 2015. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident, stating that the abduction was in protest of the bauxite mining project in the area."
2015,Unknown,India,19.75148,75.713888,Unknown,Police,Police Security Forces/Officers,Special Police Officer (SPO): Shankar Wadde,Firearms,Unknown Gun Type,Maoists,Maoists claimed responsibility for the incident and stated that they targeted Shankar Wadde because they believed he was a police informant.,"10/07/2015: Assailants abducted Shankar Wadde from his residence in Maharashtra state, India. Wadde, a Special Police Officer (SPO), was killed and his body was discovered on October 9, 2015. According to pamphlets found at the scene, Maoists claimed responsibility for the incident, stating that they targeted Wadde because he was a police informant."
2015,Unknown,India,25.467031,91.366216,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,Kidnappers,Firearms,Automatic Weapon,Garo National Liberation Army,"The specific motive is unknown; however, sources posited that the Garo National Liberation Army targeted the victims for their involvement in a gang that carries out abductions.","10/07/2015: Assailants shot and killed two individuals in Chi A'ding area, Meghalaya state, India. No group claimed responsibility for the incident; however, sources attributed the attack to the Garo National Liberation Army."
2015,Narkatiaganj,India,27.106337,84.475014,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,Member of Legislative Assembly: Rashmi Verma,Explosives/Bombs/Dynamite,Time Fuse,Unknown,An unknown group claimed responsibility for the incident and demanded that Rashmi Verma not challenge the election results.,"10/09/2015: An explosive device was discovered and defused at the office of Rashmi Verma, a Member of Legislative Assembly (MLA), in Mukhaiaji Chowk locality, Narkatiaganj town, West Champaran district, Bihar state, India. No group claimed responsibility for the incident; however, a letter discovered with the device demanded that Verma not contest the upcoming polls."
2015,Serendag,India,23.755579,84.354205,Unknown,Educational Institution,School/University/Educational Building,Primary School,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated a warning to schools not to allow security forces to use their facilities and demanded that security members be removed from schools in the district.,"10/11/2015: Assailants detonated explosive devices at a primary school in Serendag village, Latehar district, Jharkhand state, India. There were no reported casualties, although the school was damaged in the blasts. According to a pamphlet discovered at the scene, the Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident, warning schools to not allow security forces to use their facilities and demanding that any security forces members be removed from schools in the district."
2015,Faizabad,India,26.773248,82.144164,Unknown,Religious Figures/Institutions,Place of Worship,Mosque,Explosives/Bombs/Dynamite,Other Explosive Type,Jai Shri Ram Hindu Bhai Group,"The specific motive is unknown; however, sources posited that the attack was carried out in retaliation for an attack on a Lord Shiva idol. Sources also noted that the attack took place during a Hindu Navaratri festival.","10/12/2015: Assailants threw a crude bomb at a mosque in Faizabad city, Uttar Pradesh state, India. There were no reported casualties in the blast. in the blast. No group claimed responsibility for the incident; however, officials arrested three members of Jai Shri Ram Hindu Bhai Group in connection with the incident."
2015,Kanaguda,India,18.972262,82.320771,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,"Suspected Informants: Soma Madkami, Rama Madhi",Firearms,Unknown Gun Type,Maoists,Maoists claimed responsibility for the incident and stated that the victims were targeted because Maoists believed they were police informants and had assisted with anti-Maoist operations.,"10/15/2015: Assailants abducted Soma Madkami and Rama Madhi from Kanaguda village, Malkangiri district, Odisha state, India. Both hostages were killed shortly after the kidnapping. Maoists claimed responsibility for the incident and stated that the victims were targeted because the group believed they were police informants and had assisted with anti-Maoist operations."
2015,Mundaguda,India,18.53666,82.20127,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,Former Maoist: Dambaru Sagadia,Firearms,Unknown Gun Type,Maoists,Maoists claimed responsibility for the incident and stated that Dambaru Sagadia was targeted because Maoists believed he was a police informant and had supported anti-Maoist operations.,"10/16/2015: Assailants abducted Sina Madhi and Dambaru Sagadia, two local villagers, from Mundaguda village, Odisha state, India. Madhi escaped captivity on October 17, 2015 while Sagadia was killed on October 19, 2015. Maoists claimed responsibility for the incident and stated that Dambaru Sagadia was targeted because the group believed he was a police informant and had supported anti-Maoist operations."
2015,Arra,India,20.268231,81.490906,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,Suspected Informant: Amrit Darro,Melee,Knife or Other Sharp Object,Maoists,"The specific motive is unknown; however, sources posited that Amrit Darro was targeted because Maoists believed he was a police informant.","10/16/2015: Assailants attacked Amrit Darro in Arra village, Kanker district, Chhattisgarh state, India. Darro, a civilian, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists."
2015,Yampur,India,18.178902,80.955002,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,"Vendors: Jetti Ramkrishna, Vemula Sathish",Unknown,0,Maoists,"The specific motive is unknown; however, sources noted that vendors, Jetti Ramkrishna and Vemula Sathish, were warned not to carry out their trading operations in the area.","10/18/2015: Assailants abducted Jetti Ramkrishna and Vemula Sathish, two local vendors, in Yampur village, Bijapur district, Chhattisgarh state, India. The outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, sources attributed the abduction to Maoists."
2015,Ghotpadi,India,19.29994,80.703422,Unknown,Police,Police Security Forces/Officers,Officer: Pindu Pungati,Firearms,Unknown Gun Type,Maoists,"The specific motive is unknown; however, sources posited that Pindu Pungati was targeted because Maoists believed he was a Special Police Officer (SPO).","10/17/2015: Assailants shot and killed a police officer in Ghotpadi village, Gadchiroli district, Maharashtra state, India. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists."
2015,Gandhipadar,India,19.283729,84.16066,Unknown,Government (General),"Government Personnel (excluding police, military)",Village Watershed Committee Member: Bhima Podiami,Firearms,Unknown Gun Type,Maoists,"The specific motive is unknown; however, sources posited that Maoists targeted Bhima Podiami because they believed he was a police informant.","10/20/2015: Assailants abducted Bhima Podiami in Gandhipadar village, Malkangiri district, Odisha state, India. Podiami, a Village Watershed Committee member and former Communist Party of India - Maoist (CPI-Maoist) member, was killed on October 30, 2015. No group claimed responsibility; however, sources attributed the attack to Maoists."
2015,Chunchuna,India,23.593697,83.990298,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,Suspected Spy: Md Asim Ansari,Firearms,Unknown Gun Type,Maoists,"The specific motive is unknown; however, sources posited that Maoists believed Md Asim Ansari was a police informant.","10/22/2015: Assailants abducted a suspected spy from his residence in Chunchuna village, Balrampur district, Chhattisgarh state, India. The hostage was killed shortly after the kidnapping. No group claimed responsibility; however, sources attributed the attack to Maoists."
2015,Davangere,India,14.466344,75.92384,Unknown,Private Citizens & Property,Laborer (General)/Occupation Identified,Author: Huchangi Prasad,Unknown,0,Right-Wing Extremists,"The specific motive is unknown; however, sources noted that the assailants demanded that Huchangi Prasad not be critical of Hinduism in his works.","10/23/2015: Assailants abducted Huchangi Prasad in Davangere city, Karnataka state, India. Prasad, an author, was beaten up and released a short time later. No group claimed responsibility; however, sources attributed the attack to right-wing extremists."
