Year,City,Country,latitude,longitude,attack type,Target Type,Target Sub Type,Target,Weapon Type,Weapon sub type,Terrorist Organization,motive,summary
2008,Jhajha,India,24.772916,86.386138,Assassination,Police,"Police Building (headquarters, station, school)",The Government Railway Police office at the Jhajha railway station on the Patna-Howrah mainline,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The militants carried out the attack in order to loot arms and ammunition from the Government Railway Police office.,"04/13/2008: On Sunday evening, six persons, including four security force (SF) personnel and two civilians, were killed in a bombing attack by about 100 suspected Communist Party of India-Maoist (CPI-Maoist) militants at Jhajha railway station on the Patna-Howrah mainline in the Jamui district, Bihar province, India. Maoists first surrounded the Government Railway Police office on the platform and then opened indiscriminate fire before detonating explosives and blowing up the GRP office. Militants then looted arms and ammunition from the office. No claim of responsibility was made for the incident."
2008,Tinsukia district,India,27.491929,95.347833,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Indian Army troops belonging to the 7/11 Gorkha Regiment,Firearms,Unknown Gun Type,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown or was not reported.,"04/13/2008: On Sunday, one suspected United Liberation Front of Asom (ULFA) militant was shot dead by Army personnel who retaliated when eight suspected ULFA militants opened fire on them at upper Dihing Reserve Forest in the Tinsukia district, Assam province, India. No claim of responsibility was made for the incident."
2008,Salboni,India,22.562035,87.154756,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Three activists of the ruling Communist Party of India-Marxist (CPI-M),Unknown,0,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown or was not reported.,"04/13/2008: On Sunday, suspected Communist Party of India-Maoist (CPI-Maoist) militants killed three activists of the ruling Communist Party of India-Marxist (CPI-M) in the Salboni area of West Midnapore district, West Bengal province, India. The killed individuals were among eight people supervising earth-digging work under the rural employment program when they were abducted by the Maoists. While five persons were later released, bodies of the three persons were recovered from a nearby forest. No claim of responsibility was made for the incident."
2008,Urguttu,India,23.519442,85.219022,Assassination,Private Citizens & Property,Religion Identified,A Hindu procession,Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,The specific motive for the attack is unknown or was not reported.,"04/14/2008: On Monday night, nine bombs were hurled at a procession during the Hindu festival of Ramnavami at Pithoria block in Urguttu village of Jharkhand's Ranchi district, India. Though only three of the bombs exploded, sixteen people were injured in the blasts. No claim of responsibility was made for the incident."
2008,Rajouri,India,33.371715,74.315313,Assassination,Private Citizens & Property,Named Civilian,"A civilian, Abid Hussain,",Firearms,Unknown Gun Type,Hizbul Mujahideen (HM),Abid Hussain was abducted and attacked for accusedly being an informer for the security forces.,"04/15/2008: In the early hours of Tuesday morning, seven Hizb-ul-Mujahideen (HM) militants abducted a civilian, Abid Hussain, at gun point from his house in the Darhal area of Rajouri district, Jammu and Kashmir province, India, after accusing him of being an informer for the security forces. The militants assaulted Hussain and later left him in an injured condition at a nearby field. No claim of responsibility was made for the incident."
2008,Diphu,India,25.846376,93.4306,Assassination,Government (General),"Government Personnel (excluding police, military)","Bhubon Terang, executive member of the Karbi Anglong Autonomous Council",Explosives/Bombs/Dynamite,Grenade,Unknown,The specific motive for the attack is unknown or was not reported.,"04/15/2008: On Tuesday evening at 19:00, unidentified militants lobbed a grenade at the residence of Bhubon Terang, executive member of the Karbi Anglong Autonomous Council, at Diphu in the Karbi Anglong district,  Assam province, India. No casualties or property damage were reported and no claim of responsibility was made for the incident."
2008,Giridih district,India,24.179793,86.306772,Assassination,Transportation,Train/Train Tracks/Trolley,The ailway track between Hazaribagh Road and Parasnath railway station,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The attack was carried out to call attention to a 24-hour strike in Jharkhand and Bihar made by the Maoist militants to protest the killing of eight rebels by security forces in Garwah District earlier in April 2008.,"04/16/2008: On Wednesday at 2:00 in the morning, about 20 Communist Party of India-Maoist (CPI-Maoist) militants blew up a two-meter stretch of railway track between Hazaribagh Road and Parasnath railway station in the Giridih district of Jharkhand province, India. The Maoists later that day called for a 24-hour strike in Jharkhand and Bihar to protest the killing of eight rebels by security forces in Garwah District earlier that month in April 2008. No casualties were reported and no claim of responsibility was made for the incident."
2008,Imphal East district,India,24.817011,93.936844,Assassination,Private Citizens & Property,Named Civilian,"Two cousins, Paominthang Guite and Thangkhenlal Guite,",Firearms,Unknown Gun Type,Unknown,The specific motive for the attack is unknown or was not reported.,"04/19/2008: On Saturday, two cousins, Paominthang Guite and Thangkhenlal Guite, were abducted by suspected valley based militants from Nongsum village in Manipur's Imphal East district, India, and later shot and killed in Keibi Khunou village in Manipur's Imphal East district, India. No claim of responsibility was made for the incident."
2008,Karamidh,India,24.318333,84.303056,Assassination,Private Citizens & Property,Vehicles/Transportation,Three trucks,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown or was not reported.,"04/19/2008: On Saturday night at 21:10, two civilians were killed when 15 Communist Party of India-Maoist (CPI-Maoist) militants opened fire on moving trucks on the Tata-Ranchi highway at Karamdih in the Saraikela-Kharswan district near the city of Ranchi, Jharkhand province, India.  Another truck fell into a roadside ditch after its driver, in an attempt to escape the gunfire, lost control over the vehicle. The Maoists subsequently set the truck on fire. No claim of responsibility was made for the incident."
2008,Lamka,India,24.281814,93.6819,Assassination,Terrorists/Non-State Militia,Terrorist,"The Imphal West district commander of the Kuki Liberation Army (KLA), identified as Seilienthang,",Firearms,Unknown Gun Type,Unknown,The specific motive for the attack is unknown.,"04/19/2008: On Saturday, the Imphal West district commander of the Kuki Liberation Army (KLA), identified as Seilienthang, was shot dead by unidentified militants at the residence of his fianc�e, Chingboi, in the Khuga Dam area of Churachandpur, Manipur, India. No group claimed responsibility for the attack."
2008,Malkangiri,India,18.364195,81.892418,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,"The village head of Urubali, Raba Suba,",Unknown,0,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"04/19/2008: On Saturday, suspected Communist Party of India - Maoists killed the village head of Urubali, Raba Suba, in Malkangiri, Orissa, India. No group claimed responsibility for the attack."
2008,Bijapur district,India,18.791667,80.816667,Assassination,Terrorists/Non-State Militia,Non-State Militia,"Two members of Salwa Judum, an anti-Maoist civilian resistance movement backed by the government,",Melee,Knife or Other Sharp Object,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown or was not reported.,"04/20/2008: On Sunday, 20 Communist Party of India-Maoist (CPI-Maoist) militants hacked to death two members of Salwa Judum, an anti-Maoist civilian resistance movement backed by the government, with sharp-edged weapons after abducting them earlier in the day in the Gayatapara village of Bijapur district, Chhattisgarh province, India. No claim of responsibility was made for the incident."
2008,Khowja,India,29.058776,76.085601,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Bharatiya Janata Party (BJP) leader Ravindra Jaiswal's house,Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,The specific motive for the attack is unknown.,"04/20/2008: On Sunday, two unidentified motorcycle-borne militants threw a low intensity improvised explosive device outside Jharatiya Jana Party leader Ravindra Jaiswal's house in Khowja, Haryana, India. The attack caused partial damage to the boundary wall of the house but no casualties were reported. No group claimed responsibility for the attack."
2008,Lashonbi,India,24.756967,93.852806,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,A 40-year-old man attending a musical show,Firearms,Unknown Gun Type,Unknown,The specific motive for the attack is unknown or was not reported.,"04/21/2008: On Monday evening, a 40-year-old man was shot dead by unidentified gunmen at a musical show at Lansonbi bazaar in Manipur's Imphal district, Manipur, India. No claim of responsibility was made for the incident."
2008,Unknown,India,22.986757,87.854975,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,"Sridam Das, a leader of the ruling Communist Party of India-Marxist (CPI-M),",Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown or was not reported.,"04/22/2008: On Tuesday, suspected Communist Party of India-Maoist (CPI-Maoist) militants riding on a motorbike shot and killed Sridam Das, a leader of the ruling Communist Party of India-Marxist (CPI-M), in the Rajnagar area of Birbhum district, West Bengal province, India. No claim of responsibility was made for the incident."
2008,Mahagama,India,25.03,87.32,Assassination,Business,Construction,Eleven contractors working for a construction company,Unknown,0,Jharkhand Liberation Tigers (JLT),The specific motive for the attack is unknown or was not reported.,"04/22/2008: On Tuesday, 11 people privately contracted for construction work in the Koderma-Hazaribagh railway line were assaulted by the 50 militants of the Jharkhand Liberation Tigers (JLT) at Mahagona in the Hazaribagh district, Jharkhand province, India. The JLT militants also destroyed the construction material and set ablaze the compressor machine and road rollers. The ultras had demanded levy from the construction company. No claim of responsibility was made for the incident."
2008,Imphal,India,24.817011,93.936844,Assassination,Government (General),"Government Personnel (excluding police, military)",The Chief Minister's house,Explosives/Bombs/Dynamite,Other Explosive Type,Kangleipak Communist Party (KCP),The specific motive for the attack is unknown.,"04/24/2008: On Thursday, in Imphal, Manipur, India, assailants detonated an improvised explosive device at the Babupara VIP colony near the Chief Minister's (CM) residence, wounding five civilians and damaging the residence. The Kangleipak Communist Party-Military Council (KCP-MC) claimed responsibility."
2008,Dotma,India,26.483884,90.165443,Assassination,Private Citizens & Property,Political Party Member/Rally,"A former Bodoland Peoples Progressive Front (BPPF) leader, Rupam Brahma,",Firearms,Unknown Gun Type,Unknown,The specific motive for the attack is unknown.,"04/24/2008: On Thursday afternoon, around 1730, in Dotma in Kokrajhar, India, unknown assailants shot and injured Bodoland People's Progessive Front (BPPF) Organizing Youth Cell, Rupam Brahma, outside his residence. No damage or motive were reported. Rabiram Narzary, leader of the BPPF has called for a 12-hour-long BTAD area bandh protesting the alleged attack on Brahma. No group claimed responsibility."
2008,West Tripura district,India,23.899682,91.404825,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,"Debabrata Das, a railway engineer,",Firearms,Unknown Gun Type,National Liberation Front of Tripura (NLFT),The specific motive for the attack is unknown or was not reported.,"04/26/2008: On Saturday, the National Liberation Front of Tripura (NLFT) militants abducted railway engineer Debabrata Das and shot dead head mason Birendra Debnath from a railway construction site at Dalhampara near Mungiakami block in the Barmura hill in the West Tripura district, Tripura province, India. NLFT militants demanded a ransom of INR 2,500,000 (U.S. $62551.92) for his release. No claim of responsibility was made for the incident."
2008,Tipaimukh,India,24.2355,93.025391,Assassination,Business,Construction,Dam machineries installed at the Tipaimukh dam construction site of the Tipaimukh Multi-Purpose Hydel Project,Unknown,0,Hmar People's Convention-Democracy (HPC-D),"The HPC(D) in a statement said the ongoing drilling work at the site is against the interest of the Hmar people as it involved their land, right and dignity.","04/26/2008: On Saturday, the Hmar Peopleﾒs Convention-Democracy (HPC-D) militants attacked and caused substantial damage to dam machineries installed at the Tipaimukh dam construction site of the Tipaimukh Multi-Purpose Hydel Project in the state of Manipur, India. The HPC(D) in a statement said the ongoing drilling work at the site is against the interest of the Hmar people as it involved their land, right and dignity."
2008,Sopore,India,34.288235,74.462215,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,Five civilians,Explosives/Bombs/Dynamite,Grenade,Hizbul Mujahideen (HM),The specific motive for the attack is unknown or was not reported.,"04/27/2008: On Sunday evening, six persons, including a policeman, were injured in a hand grenade explosion by Hizbul Mujahedeen militants in Sopore village of Baramulla district, Jammu and Kashmir province, India. No claim of responsibility was made for the incident."
2008,Sopore,India,34.28952,74.461682,Assassination,Business,0,Civilians,Explosives/Bombs/Dynamite,Grenade,Unknown,The specific motive for the attack is unknown.,"04/27/2008: On Sunday evening, in Baramulla, Jammu and Kashmir, India, five people were injured when Hizbul Mujahideen militants hurled a grenade at main chowk Sopore. Five civilians and Special Police Officer (SPO) Javid Ahmad were injured in the attack. The injured were taken to a hospital for treatment. No group claimed responsibility."
2008,Jamunia,India,27.083269,84.466466,Assassination,Government (General),Government Building/Facility/Office,A community hall,Explosives/Bombs/Dynamite,Dynamite/TNT,Communist Party of India - Maoist (CPI-Maoist),"The rebels warned the villagers of grave consequences if they informed the police, which was why the attack was carried out.","04/29/2008: On Tuesday night, 200 armed ultras of the proscribed CPI(Maoists) blew up a community hall and two houses of individuals whom the rebels accused of being police informers with dynamite in Jamunia village, Nawada district, Bihar State, India. The rebels also warned the villagers of grave consequences if they informed the police. No casualties were reported."
2008,Madhuban,India,24.003563,86.147194,Assassination,Government (General),Government Building/Facility/Office,A government building undergoing construction,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"04/30/2008: On Wednesday, near Madhuban, Giridih, Jharkhand, India, approximately 20 assailants detonated explosives in a government building undergoing construction, damaging the building but causing no casualties. According to police, the rebels asked the people sleeping inside the building to vacate it and later blew it up using explosives. Communist Party of India-Maoists left behind pamphlets near the incident site claiming responsibility for the incident."
2008,Malkangiri,India,18.364195,81.892418,Assassination,Private Citizens & Property,Named Civilian,"A civilian, identified as Bhaskar,",Melee,Knife or Other Sharp Object,Communist Party of India - Maoist (CPI-Maoist),A letter left near the body described the victim as a police informer.,"04/30/2008: On Wednesday, in Malkangiri, Orissa, India, assailants assaulted and killed one civilian. Sources reported that the Maoists tortured the man brutally and slit his throat with a sharp weapon. The body was discovered in the middle of the road between Badijhata village and MV-70 village. The Communist Party of India-Maoist (CPI-Maoist) claimed responsibility. A letter left near the body described the victim as a police informer and identified the victim as Bhaskar of Bhadrachallam."
2008,Chandel district,India,24.33168,94.000705,Assassination,Military,Paramilitary,Indian Assam Rifles personnel from the 6th Assam Rifles Battalion,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",United National Liberation Front (UNLF),The specific motive for the attack is unknown.,"05/01/2008: On Thursday, two Indian Assam Rifles personnel, Rifleman R.K. Trichi and Rifleman B.T. Barbar, from the 6th Assam Rifles Battalion were killed while four others were wounded when the United National Liberation Front (UNLF) ambushed troops travelling in security convoys in the New Somtal area in Chandel district of Manipur, India. The insurgents first exploded a bomb by using rocket launchers and then fired at the military convoy. A security vehicle was damaged from the bomb explosion. No claim of responsibility was made for the incident."
2008,Imphal,India,24.830175,93.943216,Assassination,Government (General),"Government Personnel (excluding police, military)","A retired Government official, Kokamani Singh,",Firearms,Unknown Gun Type,Unknown,The specific motive for the attack is unknown.,"05/03/2008: On Saturday night at 20:30, unidentified militants drove up to the residence of a retired Government official, Kokamani Singh, at Chingmeirong Khongnang Karak in Imphal district, Manipur province, India, and opened fire, however no casualties were reported. No claim of responsibility was made for the incident."
2008,Chhatroo,India,33.551111,75.516023,Assassination,Government (General),"Government Personnel (excluding police, military)","Bashir Ahmeda, state government employee in Public and Health Engineering Department,",Unknown,0,Hizbul Mujahideen (HM),The specific motive for the attack is unknown.,"05/03/2008: On Saturday, in Chhatroo, Kishtwar, Jammu and Kashmir, India, assailants kidnapped and killed one surrendered militant, Inayat Ahmed, and one government employee, Bashir Ahmed, of the Public and Health Engineering Department. No group claimed responsibility, but it was widely believed Hizbul Mujahedeen was responsible."
2008,Purulia district,India,23.332078,86.365208,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,"Ganapati Bhadra, leader of the ruling Communist Party of India-Marxist (CPI-M),",Firearms,Other Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"05/04/2008: On Sunday, suspected militants of the Communist Party of India-Maoist (CPI-Maoist) killed a leader of the ruling Communist Party of India-Marxist (CPI-M) and injured another in the Bhomaragarh area of the Purulia district, West Bengal province, India. The slain member of the CPI-M zonal committee, Ganapati Bhadra, was shot several times in the stomach with a pistol, while travelling on a motorcycle. No claim of responsibility was made for the incident."
2008,Imphal,India,24.817011,93.936844,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,"Apam Shimray, a contractor,",Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,The specific motive for the attack is unknown.,"05/06/2008: On Tuesday evening, unidentified militants detonated a bomb at the residence of Apam Shimray, a contractor, damaging his house at Ferrylane in the Imphal East district, Manipur province, India. No casualties were reported and no claim of responsibility was made for the incident."
2008,Dantewara,India,18.895394,81.351442,Assassination,Private Citizens & Property,House/Apartment/Residence,Huts,Incendiary,Arson/Fire,Communist Party of India - Maoist (CPI-Maoist),The huts belonged to a suspected anti-Maoist group.,"05/06/2008: On Tuesday, in Tetrai village, Dantewara, Chhattisgarh, India, assailants set fire to 39 huts belonging to members of Salwa Judum, an anti-Maoist group, destroying the huts but causing no injuries. No group claimed responsibility, although it was widely believed the Communist Party of India-Maoist was responsible."
2008,Holong,India,23.379278,85.72692,Assassination,Police,Police Patrol (including vehicles and convoys),The assailants attacked a police vehicle.,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"05/07/2008: On Wednesday morning, at about 0830, in Holong, Hazaribag, Jharkhand, India, approximately 50 assailants threw explosives at and fired upon a police vehicle, killing one police officer and wounding three others and damaging the vehicle. No group claimed responsibility, although it was widely believed the Communist Party of India-Maoist (CPI-Maoist) was responsible."
2008,Chhindpal,India,20.146032,80.784569,Assassination,Police,Police Patrol (including vehicles and convoys),A police patrol,Explosives/Bombs/Dynamite,Land Mine,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"05/08/2008: On Thursday, three policemen were killed when suspected Communist Party of India-Maoist (CPI-M) militants triggered a landmine blast and opened fire at police near Chhindpal village in Kanker, Chhattisgarh, India. An estimated 150 Maoists were present when a police party comprising 26 personnel were visiting the site to clear a tree felled by the Maoists to block the road. No group claimed responsibility."
2008,Imphal,India,24.817011,93.936844,Assassination,Government (General),"Government Personnel (excluding police, military)",The residence of the Health Minister,Explosives/Bombs/Dynamite,Grenade,Unknown,The specific motive for the attack is unknown.,"05/08/2008: On Thursday morning around 0830, in Imphal, Manipur, India, assailants threw a Chinese hand grenade at the residence of the Health Minister, causing no injuries or damage because the grenade failed to explode. Authorities later safely recovered the grenade. No group claimed responsibility."
2008,Imphal,India,24.747549,93.936958,Assassination,Educational Institution,School/University/Educational Building,The Robert English School,Explosives/Bombs/Dynamite,Grenade,Kangleipak Communist Party (KCP),The specific motive for the attack is unknown.,"05/09/2008: On Friday afternoon at 12:10, two Kangleipak Communist Party (KCP) militants riding a red Tata Magic van delivered a package containing a Chinese made hand grenade packed in paper to the Robert English School at Canchipur in the Imphal West district, Manipur province, India. Upon delivering the bomb, the militants told the school receptionists that the package was a ""gift"" from the KPC to the school principal. Police then defused the explosive device preventing any loss of life or injuries."
2008,Hubli,India,15.364708,75.123955,Assassination,Government (General),Judge/Attorney/Court,The judicial magistrate's court,Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,The specific motive for the attack is unknown.,"05/10/2008: On Saturday afternoon at approximately 13:35, a bomb planted by unknown militants exploded at the judicial magistrate's court in Hubli, Karnataka, India. The explosion damaged furniture and shattered glass panes, however it resulted in no casualties as it was a government holiday and no one was present at the judicial magistrate's court. No claim of responsibility was made for the incident."
2008,Wadrengdisa,India,25.26429,93.17821,Assassination,Transportation,Train/Train Tracks/Trolley,A railway station,Firearms,Unknown Gun Type,Dima Halao Daoga (DHD),The specific motive for the attack is unknown.,"05/10/2008: On Saturday morning, at about 0945, in North Cachar Hills, Assam, India, assailants fired upon Wadrengdisa railway station, killing one railway employee and two civilians and damaging the station. No group claimed responsibility, but it was widely believed the Dima Halim Daogah-Jewel Garlossa (DHD-J) was responsible."
2008,North Cachar Hills district,India,25.492168,93.00571,Assassination,Transportation,Train/Train Tracks/Trolley,Migrain Bisu railway station,Firearms,Unknown Gun Type,Dima Halao Daoga (DHD),The specific motive for the attack is unknown.,"05/10/2008: On Saturday night, at about 2200, in North Cachar Hills, Assam, India, 10 assailants fired upon workers at Migrain Bisu railway station, killing three railway construction workers and damaging the station. No group claimed responsibility, but it was widely believed the Dima Halim Daogah-Jewel Garlossa (DHD-J) was responsible."
2008,Cachar district,India,24.801749,92.944764,Assassination,Business,Construction,Workers from Sukhdew Construction company engaged in the construction of railway quarters,Firearms,Unknown Gun Type,Liberation Tigers of Tamil Eelam (LTTE),The attack was allegedly carried out as a means of retaliation for the military operation that killed 12 Black Widow militants on 05/10/2008 in the same location.,"05/11/2008: On Sunday afternoon at 14:30, ten suspected Black Widow (BW) militants from the Liberation Tigers Of Tamil Eelam (LTTE) opened indiscriminate fire and shot dead eight laborers and wounded two others from Sukhdew Construction company engaged in the construction of railway quarters at Thoibasti in the North Cachar Hills district, Assam province, India. The attack was allegedly carried out as a means of retaliation for the military operation that killed 12 Black Widow militants on 05/10/2008 in the same location. No claim of responsibility was made for the incident."
2008,Samba,India,32.553009,75.110753,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,The home of a political party leader,Firearms,Unknown Gun Type,Lashkar-e-Taiba (LeT),The specific motive for the attack is unknown.,"05/11/2008: On Sunday morning at about 0750, in Samba, Jammu, Jammu and Kashmir, India, assailants fired upon the home of a political party leader, killing him and his wife and wounding two other family members. The assailants then took four civilians and two children hostage in another house. Later, one hostage, one photo journalist, and two soldiers were killed and one police officer, one soldier, and four civilians were wounded in an exchange of fire between the assailants and authorities. No group claimed responsibility."
2008,Samba,India,32.553009,75.110753,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Unknown,0,Unknown,The specific motive for the attack is unknown.,"05/11/2008: On Sunday, after assailants fired on the home of a political party leader, they went to another house and took four civilians and two children hostage. Later, one hostage, one photo journalist, and two soldiers were killed and one police officer, one soldier, and four civilians were wounded in an exchange of fire between the assailants and authorities. No group claimed responsibility."
2008,Banduan,India,22.875122,86.505971,Assassination,Military,Military Unit/Patrol/Convoy,Patrol,Explosives/Bombs/Dynamite,Land Mine,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"05/11/2008: On Sunday evening at 1830, suspected Communist Party of India-Maoist (CPI-M) militants detonated a landmine targeting a Border Security Force vehicle escorting village polling personnel on the road between Gangarampur and Sirka in Bandwan, West Bengal, India. One person was killed and 11 were wounded and a jeep was blown up in the bombing. The attack was in response to the Maoists request that the villagers boycott the poll. No group claimed responsibility."
2008,Migrendisa,India,25.170883,93.06126,Assassination,Business,Construction,Railway construction employees,Firearms,Unknown Gun Type,Dima Halao Daoga (DHD),The specific motive for the attack is unknown.,"05/12/2008: On Monday morning, at about 1130, in Migrendisa, North Cachar Hills, Assam, India, assailants fired upon railway construction employees working at a construction site, killing two workers and wounding one other. No group claimed responsibility, although it was widely believed the Dima Halim Daogah-Jewel Garlossa (DHD-J) was responsible."
2008,Shopian district,India,33.717003,74.836092,Assassination,Police,Police Security Forces/Officers,Three CRPF constables,Unknown,0,Unknown,The specific motive for the attack is unknown.,"05/13/2008: On Tuesday, three CRPF constables, who were on intelligence gathering mission, were abducted by unknown militants in Shopian district, Jammu and Kashmir province, India. On 05/14/2008 on Wednesday, one of the constables managed to escape while the other two, Mohammad Rafique and Asif Ali, were killed by their captors. No claim of responsibility was made for the incident."
2008,Siliguri,India,26.708382,88.426874,Assassination,Business,0,Civilians,Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,The specific motive for the attack is unknown.,"05/13/2008: On Tuesday, in Siliguri, Darjiling, West Bengal, India, assailants detonated a bomb at the Siliguri Corporation area, wounding two civilians, damaging a blacksmith's shop and a bicycle. No group claimed responsibility."
2008,Alipurduar,India,26.49184,89.526855,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Members of the Revolutionary Socialist Party (RSP),Firearms,Unknown Gun Type,Unknown,The attack was carried out in an attempt to intimidate voters during West Bengal polling.,"05/14/2008: On Wednesday, in an attempt to intimidate voters during West Bengal polling,  West Bengal Communist Party of India-Maoist (CPI-M) political party members shot and killed three Revolutionary Socialist Party (RSP) supporters in Basanti town in South 24 Parganas in West Bengal, India. CPI Maoists also allegedly set several homes belonging to RSP supporters on fire in the same town. No claim of responsibility was made for the incident."
2008,Panchla,India,22.540595,88.136459,Assassination,Private Citizens & Property,Political Party Member/Rally,Communist Party of India (Marxist) (CPI-M) political party members,Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,The attack was carried out in an attempt to intimidate voters during West Bengal polling.,"05/14/2008: On Wednesday morning, in an attempt to intimidate voters during West Bengal polling, West Bengal Communist Party of India (Marxist) (CPI-M) political party members and Trinamul Congress (TMC) political party supporters threw crude bombs at each other in the Panchla area of Howrah district, West Bengal province, India, injuring five people. No claim of responsibility was made for the incident."
2008,Nadia district,India,23.470805,88.546629,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Bharatiya Janata Party (BJP) members,Melee,"Hands, Feet, Fists",Unknown,The The attack was carried out in an attempt to intimidate voters during West Bengal polling.,"05/14/2008: On Wednesday, in an attempt to intimidate voters during West Bengal polling, four Bharatiya Janata Party (BJP) supporters were allegedly beaten up by West Bengal Communist Party of India (Marxist) (CPI-M) political party members in Nadia district of West Bengal, India. No claim of responsibility was made for the incident."
2008,North Cachar Hills district,India,25.362657,92.984111,Assassination,Business,Industrial/Textiles/Factory,Workers from a cement factory,Firearms,Unknown Gun Type,United Liberation Front of Assam (ULFA),The attack was carried out after Black Widow militants alleged that Indian soldiers had attacked one of their camps and killed twelve Black Widow fighters on the week of 05/04/2008.,"05/15/2008: On Thursday, Black Widow militants belonging to the United Liberation Front of Assam shot and killed 11 workers for a cement factory in North Cachar Hills district, Assam province, India. The Commander-in-chief of the Black Widow militants later claimed responsibility for the incident alleging that the attack was carried out because Indian soldiers had attacked one of their camps and killed twelve Black Widow fighters on the week of 05/04/2008."
2008,Kalachand,India,25.33858,93.132666,Assassination,Transportation,Train/Train Tracks/Trolley,Passengers on a railway car,Firearms,Unknown Gun Type,United Liberation Front of Assam (ULFA),The attack was carried out after Black Widow militants alleged that Indian soldiers had attacked one of their camps and killed twelve Black Widow fighters on the week of 05/04/2008.,"05/15/2008: On Thursday, Black Widow militants belonging to the United Liberation Front of Assam stopped a train between the railway stations of Kalachand and Damcherra in the North Cachar Hills district, Assam province, India, and opened indiscriminate fire on a railway car carrying an inspection team killing the railway driver and another passenger and injuring two others, including a paramilitary trooper. The Commander-in-chief of the Black Widow militants later claimed responsibility for the incident alleging that the attack was carried out because Indian soldiers had attacked one of their camps and killed twelve Black Widow fighters on the week of 05/04/2008."
2008,Rayagada district,India,19.17,83.42,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,"Rajendra Sahu, a contractor and former cricketer,",Firearms,Unknown Gun Type,Maoists,The attack was carried out because the rebels alleged that Rajendra Sahu was a police informer.,"05/15/2008: On Thursday night, Communist Party of India (Maoist) / Naxalites shot and killed Rajendra Sahu, a contractor and former cricketer of Gothalpadar village in the Rayagada district, Orissa province, India, for alleging that he was a police informer. No claim of responsibility was made for the incident."
2008,Jaimurtinagar,India,26.594609,85.483712,Assassination,Transportation,Train/Train Tracks/Trolley,The railway tracks near Jaimurtinagar railway station,Explosives/Bombs/Dynamite,Dynamite/TNT,Maoists,The attack was carried out in protest for the arrest of senior Maoist leader Ramparvesh Baitha during a day long strike.,"05/15/2008: On Thursday early in the morning, Communist Party of India (Maoist) / Naxalites detonated dynamite on railway tracks destroying a 15 foot section severely disrupting the eastern rail network, near Jaimurtinagar railway station in Sitamarhi district, Bihar province, India. The attack was carried out in protest for the arrest of senior Maoist leader Ramparvesh Baitha during a day long strike. No claim of responsibility was made for the incident."
