Year,City,Country,latitude,longitude,attack type,Target Type,Target Sub Type,Target,Weapon Type,Weapon sub type,Terrorist Organization,motive,summary,
2013,Kajishah,India,23.9333,88.25,Hostage Taking (Kidnapping),Government (General),Election-related,Polling Station,Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,"The specific motive is unknown; however, sources noted that the incident occurred amid a recent string of attacks related to the panchayat elections in West Bengal.","07/22/2013: Assailants threw an explosive device at a polling station in Kajishah village, West Bengal state, India. At least one person was killed. No group claimed responsibility for the incident.",
2013,Unchdih,India,22.616173,85.815343,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)",Contractors: Hira Singh,Firearms,Unknown Gun Type,Pahadi Cheetah,"Pahadi Cheetah claimed responsibility for the incident, stating that they targeted the three contractors because the contractors refused to pay the armed outfit their ""share"" of Mahatama Gandhi National Rural Employment Guarantee Act (MNREGA) road-building contracts that were recently awarded to the three victims.","07/22/2013: Assailants kidnapped three contractors from Uchdih village, Jharkand state, India. The victims, all contractors for the Mahatama Gandhi National Rural Employment Guarantee Act (MNREGA), were found the following day on July 23rd, beheaded and mutilated. The Pahadi Cheetah group claimed responsibility for the incident and stated that they targeted the victims because the refused to pay the armed organization a ""share"" of their contracts.",
2013,Lakhimpur,India,27.206273,94.15188,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Explosives/Bombs/Dynamite,Grenade,United Liberation Front of Assam (ULFA),"The specific motive is unknown; however, Indian officials claimed that a faction of the United Liberation Front of Assam (ULFA), which is opposed to negotiations with the Indian government, was escalating its attacks in the run-up to India's Independence Day celebrations on August 15, 2013.","07/23/2013: Assailants threw a grenade in the Jail Road area of Lakhimpur town, Assam state, India. This was one of three grenade attacks in the town within an hour, across which at least five people were injured. No group claimed responsibility for the incident; however, officials speculated the attack was carried out by the United Liberation Front of Assam (ULFA).",
2013,Lakhimpur,India,27.206273,94.15188,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Explosives/Bombs/Dynamite,Grenade,United Liberation Front of Assam (ULFA),"The specific motive is unknown; however, Indian officials claimed that a faction of the United Liberation Front of Assam (ULFA), which is opposed to negotiations with the Indian government, was escalating its attacks in the run-up to India's Independence Day celebrations on August 15, 2013.","07/23/2013: Assailants threw a grenade in the Court Road area of Lakhimpur town, Assam state, India. This was one of three grenade attacks in the town within an hour, across which at least five people were injured. No group claimed responsibility for the incident; however, officials speculated that the attack was carried out by the United Liberation Front of Assam (ULFA).",
2013,Lakhimpur,India,27.206273,94.15188,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Explosives/Bombs/Dynamite,Grenade,United Liberation Front of Assam (ULFA),"The specific motive is unknown; however, Indian officials claimed that a faction of the United Liberation Front of Assam (ULFA), which is opposed to negotiations with the Indian government, was escalating its attacks in the run-up to India's Independence Day celebrations on August 15, 2013.","07/23/2013: Assailants threw a grenade in the Chouldhuwa area of Lakhimpur town, Assam state, India. This grenade was discovered and safely defused. This was one of three grenade attacks in the town within an hour, across which at least five people were injured. No group claimed responsibility for the incident; however, officials speculated that the attack was carried out by the United Liberation Front of Assam (ULFA).",
2013,Bakuliaghat,India,26.180755,93.587917,Hostage Taking (Kidnapping),Private Citizens & Property,Marketplace/Plaza/Square,Market,Explosives/Bombs/Dynamite,Grenade,United Liberation Front of Assam (ULFA),"The specific motive is unknown; however, police officials speculated that the United Liberation Front of Assam (ULFA) executed the attack in an effort ""to make its presence felt around its 'swahid divas' (martyrs' day)"" on July 27, 2013.","07/24/2013: An assailant threw grenades at the daily market in Bakuliaghat town, Assam state, India. At least one person was killed and five people were injured in the blast. No group claimed responsibility for the incident; however, officials speculated that the United Liberation Front of Assam (ULFA) carried out the attack.",
2013,Kondagaon,India,19.6,81.6667,Hostage Taking (Kidnapping),Unknown,0,Unknown,Explosives/Bombs/Dynamite,Other Explosive Type,Communist Party of India - Maoist (CPI-Maoist),"The specific motive is unknown; however, sources note that Maoists were currently observing their ""martyrdom week"", which commemorates fallen Maoist cadres.","07/26/2013: Eight explosive devices, six tiffin bombs and two pipe-bombs, were discovered and defused in Kondagaon district, Chhattisgarh state, India. No group claimed responsibility; however, authorities attributed the incident to the Maoists.",
2013,Palamu district,India,24.129604,84.185606,Hostage Taking (Kidnapping),Business,Bank/Commerce,"Employees: Pramod Kumar Singh, Angila Kerketta, Anup Kumar Lal",Firearms,Unknown Gun Type,People's Liberation Front of India,"The specific motive is unknown; however, an Indian police official speculates that the incident may have stemmed from an altercation that one of the abducted bankers had with a male customer the previous week. Moreover, police officials speculate that the People's Liberation Front of India may have carried out the attack ""to put pressure on [the] police.""","07/27/2013: Assailants kidnapped three State Bank of India employees, Pramod Kumar Singh, Angila Kerketta, Anup Kumar Lal, from the Panki-Balumath state highway in Palamu district, Jharkhand state, India. Singh escaped from custody on July 27, 2013 while Kerketta and Lal were released July 31, 2013. No ransom was paid. No group claimed responsibility; however, authorities attributed the incident to the People's Liberation Front of India (PLFI).",
2013,Guwahati,India,26.179222,91.753346,Hostage Taking (Kidnapping),Police,Police Checkpoint,Checkpoint,Explosives/Bombs/Dynamite,Grenade,United Liberation Front of Assam (ULFA),"The specific motive is unknown; however, Indian officials posit that a faction of the United Liberation Front of Assam (ULFA), which is opposed to peace negotiations with the Indian government, executed the attack as part of a violent campaign in the run-up to India's Independence Day celebrations on August 15, 2013. Moreover, another Indian official claims that this ""anti-talk"" faction of the ULFA is attempting to demonstrate its ""strength"" through such violent activities.","07/28/2013: Two assailants on motorcycles threw a grenade at a police checkpoint in Guwahati city, Assam state, India. At least one person was killed and 15 people were injured in the attack. No group claimed responsibility; however, officials attributed the incident to the United Liberation Front of Assam (ULFA).",
2013,Sulangi,India,19.974869,81.053303,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)",Cousin of Minister Vikram Usendi: Sumat Usendi,Firearms,Automatic Weapon,Maoists,"According to pamphlets discovered at the scene of the incident, Maoists claimed responsibility for the incident, stating that they targeted Sumat Usendi because he was a police informant.","07/31/2013: Assailants abducted Sumat Usendi, cousin of the Chhattisgarh Forests Minister, from his home in Sulangi, India. The attackers shot and killed the victim shortly after his abduction. Maoists claimed responsibility for the incident, claiming in a note left at the scene that Usendi was a police informer.",
2013,Guraru,India,24.810307,84.792556,Hostage Taking (Kidnapping),Transportation,Train/Train Tracks/Trolley,Train,Explosives/Bombs/Dynamite,Other Explosive Type,Maoists,Maoists claimed responsibility for the incident in a pamphlet left at the scene denouncing police brutality.,"08/02/2013: An explosive device detonated on a railway track between Paraiya and Guraru villages in Bihar state, India. No one was injured, but a train was damaged in the blast. Maoists claimed responsibility for the incident, stating they had carried out the attack to protest police brutality.",
2013,Chatra,India,24.204235,84.870937,Hostage Taking (Kidnapping),Business,Gas/Oil,Office of a Gas Station,Explosives/Bombs/Dynamite,Grenade,Maoists,"The specific motive is unknown; however, sources speculate that the gas station owner was targeted because he had not paid extortion money to the Maoists.","08/02/2013: Assailants threw a grenade at a gas station office in Chatra district, Jharkhand state, India. No one was injured in the blast; however, the office and a nearby petrol pump were damaged in the explosion. No group claimed responsibility for the incident; however, a police officer suspected Maoists were involved.",
2013,Kudhwan,India,24.955607,84.487294,Hostage Taking (Kidnapping),Police,"Police Building (headquarters, station, school)",Khudwa Police Station,Explosives/Bombs/Dynamite,Remote Trigger,Maoists,"The specific motive is unknown; however, sources noted that the attack occurred on the anniversary of the death of Charu Majumdar, a Maoist leader.","08/04/2013: Assailants opened fire and detonated explosive devices inside Kudhwan police station in Bihar state, India. No one was injured, but the building was damaged in the incident. No group claimed responsibility for the attack; however, authorities attributed the incident to Maoists.",
2013,Nengkhra,India,25.501158,90.690783,Hostage Taking (Kidnapping),Police,Police Patrol (including vehicles and convoys),Vehicle,Explosives/Bombs/Dynamite,Land Mine,Garo National Liberation Army,"The specific motive is unknown; however, officials speculated that the Garo National Liberation Army carried out the attack in retaliation for the assassination of one of its leaders.","08/07/2013: An explosive device attached to a culvert detonated near a police vehicle in Nengkhra village, Meghalaya state, India. No one was injured in the blast, but the vehicle was damaged. A second device was found and defused onsite. No group claimed responsibility for the incident; however, police attributed the attack to the Garo National Liberation Army, who had vowed to avenge the death of one of their leaders.",
2013,Koski Nengsat,India,25.750101,90.663075,Hostage Taking (Kidnapping),Private Citizens & Property,Named Civilian,Elder: Simon Ch Marak,Firearms,Automatic Weapon,Garo National Liberation Army,"The specific motive is unknown; however, police sources stated that the victim was killed by Garo National Liberation Army (GNLA) because he was thought to be a police informer.","08/09/2013: Assailants shot and killed a village elder, Simon Ch Marak, in Koksi Nengsat village, East Garo Hills district, Meghalaya state, India. No group claimed responsibility; however, sources attribute the attack to the Garo National Liberation Army (GNLA), saying it killed Marak because he was a police informer.",
2013,Rongcheck Akong,India,25.567169,90.525782,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Suspected Informant: Hawart G. Momin,Firearms,Handgun,Garo National Liberation Army,"The specific motive is unknown; however, sources state that the victim was suspected of being a police informant.","08/12/2013: Assailants shot and killed Hawart G. Momin in Rongcheck Akong, Meghalaya state, India. No group claimed responsibility; however, sources attributed the attack to Garo National Liberation Army.",
2013,Imphal,India,24.797836,93.941691,Hostage Taking (Kidnapping),Private Citizens & Property,"Public Area (garden, parking lot, garage, beach, public building, camp)",Public Footpath,Explosives/Bombs/Dynamite,Remote Trigger,Coordination Committee (CORCOM),"The specific motive is unknown; however, sources noted that the Coordination Committee (CORCOM) called for a boycott of the Independence Day celebrations as well as a general strike in the region on Thursday, August 15th.","08/14/2013: An explosive device detonated on a footpath in front of the City Convention Centre and near the house of the Manipur Chief Minister in Babupara area, Imphal West district, Manipur state, India. No one was injured in the blast. Coordination Committee (CORCOM) claimed responsibility for the attack.",
2013,Chapaguri,India,26.503757,90.547124,Hostage Taking (Kidnapping),Police,"Police Building (headquarters, station, school)",Chapaguri Police Post,Explosives/Bombs/Dynamite,Grenade,National Democratic Front of Bodoland (NDFB),"The specific motive is unknown; however, sources noted that the Coordination Committee (CORCOM) called for a boycott of the Independence Day celebrations as well as a general strike in the region on Thursday, August 15th.","08/14/2013: Assailants threw a grenade at a police post in Chapaguri Chowk, Chirang district, Assam state, India. This was one of three grenade attacks in Chirang district on this day. There were no reported casualties or damage in this explosion. No group claimed responsibility for the coordinated attacks; however, sources attributed the attack to the National Democratic Front of Bodoland (NDFB).",
2013,Chirang district,India,26.63755,90.644049,Hostage Taking (Kidnapping),Transportation,Bridge/Car Tunnel,Bridge,Explosives/Bombs/Dynamite,Grenade,National Democratic Front of Bodoland (NDFB),"The specific motive is unknown; however, sources noted that the Coordination Committee (CORCOM) called for a boycott of the Independence Day celebrations as well as a general strike in the region on Thursday, August 15th.","08/14/2013: Assailants threw a grenade under a bridge in Dumgaon village, Chirang district, Assam state, India. This was one of three grenade attacks in Chirang district on this day. There were no reported casualties or damage in this explosion. No group claimed responsibility for the coordinated attacks; however, sources attributed the attack to the National Democratic Front of Bodoland (NDFB).",
2013,Batabori,India,26.376618,92.356469,Hostage Taking (Kidnapping),Business,Gas/Oil,Gas Agency,Explosives/Bombs/Dynamite,Grenade,National Democratic Front of Bodoland (NDFB),"The specific motive is unknown; however, sources noted that the Coordination Committee (CORCOM) called for a boycott of the Independence Day celebrations as well as a general strike in the region on Thursday, August 15th.","08/14/2013: Assailants threw a grenade at a gas agency in Batabori village, Bijn town, Chirang district, Assam state, India. This was one of three grenade attacks in Chirang district on this day. There were no reported casualties or damage in this explosion. No group claimed responsibility for the coordinated attacks; however, a source attributed the attack to the National Democratic Front of Bodoland (NDFB).",
2013,Kokrajhar district,India,26.398022,90.269415,Hostage Taking (Kidnapping),Transportation,Bus Station/Stop,Minibus Stand,Explosives/Bombs/Dynamite,Grenade,National Democratic Front of Bodoland (NDFB),"The specific motive is unknown; however, sources noted that the Coordination Committee (CORCOM) called for a boycott of the Independence Day celebrations as well as a general strike in the region on Thursday August 15th.","08/15/2013: Assailants threw a grenade at a mini bus stand in Kokrajhar district, Assam state, India. The location was believed to be targeted since it was near a venue hosting Independence Day celebrations. This was one of three grenade attacks in Assam on this day. As a result of this explosion, one civilian was injured. No group claimed responsibility for the coordinated attacks; however, sources attributed the attack to the National Democratic Front of Bodoland (NDFB).",
2013,Kokrajhar district,India,26.398022,90.269415,Hostage Taking (Kidnapping),Government (General),Government Building/Facility/Office,Council Office,Explosives/Bombs/Dynamite,Grenade,National Democratic Front of Bodoland (NDFB),"The specific motive is unknown; however, sources noted that the Coordination Committee (CORCOM) called for a boycott of the Independence Day celebrations as well as a general strike in the region on Thursday August 15th.","08/15/2013: Assailants threw a grenade at the Bodoland Territorial Council office in Kokrajhar district, Assam state, India. The location was believed to be targeted since it was near a venue hosting Independence Day celebrations. This was one of three grenade attacks in Assam on this day. There were no reported casualties or damage in this explosion. No group claimed responsibility for the coordinated attacks; however, sources attributed the attack to the National Democratic Front of Bodoland (NDFB).",
2013,Bongaigaon,India,26.479468,90.556866,Hostage Taking (Kidnapping),Private Citizens & Property,Labor Union Related,Union Office,Explosives/Bombs/Dynamite,Grenade,National Democratic Front of Bodoland (NDFB),"The specific motive is unknown; however, sources noted that the Coordination Committee (CORCOM) called for a boycott of the Independence Day celebrations as well as a general strike in the region on Thursday August 15th.","08/15/2013: Assailants threw a grenade at the All Minority Students Union office in Bongaigaon village, Chirang district, Assam state, India. This was one of three grenade attacks in Assam on this day. There were no reported casualties or damage in this explosion. No group claimed responsibility for the coordinated attacks; however, sources attributed the attack to the National Democratic Front of Bodoland (NDFB).",
2013,Unknown,India,24.663717,93.906269,Hostage Taking (Kidnapping),Private Citizens & Property,"Procession/Gathering (funeral, wedding, birthday, religious)",Independence Day Celebrations,Explosives/Bombs/Dynamite,Unknown Explosive Type,Coordination Committee (CORCOM),"The specific motive is unknown; however, sources noted that the Coordination Committee (CORCOM) called for a boycott of the Independence Day celebrations as well as a general strike in the region on Thursday August 15th.","08/15/2013: An explosive device detonated near the Independence Day Centre in Moirangkhom area, Imphal city, Manipur state, India. The blast occurred as an Independence Day function was ready to begin. This was one of two such attacks on this day. No one was injured in the blast. The Coordination Committee (CORCOM) claimed responsibility for the attack.",
2013,Imphal,India,24.776646,93.950864,Hostage Taking (Kidnapping),Private Citizens & Property,"Procession/Gathering (funeral, wedding, birthday, religious)",Independence Day Celebrations,Explosives/Bombs/Dynamite,Remote Trigger,Coordination Committee (CORCOM),"The specific motive is unknown; however, sources noted that the Coordination Committee (CORCOM) called for a boycott of the Independence Day celebrations as well as a general strike in the region on Thursday August 15th.","08/15/2013: An explosive device detonated in Porompat area, Imphal East district, Manipur state, India. The blast occurred as an Independence Day function was ready to begin. This was one of two such attacks on this day. The Coordination Committee (CORCOM) claimed responsibility for the attack.",
2013,Imphal,India,24.849665,93.934295,Hostage Taking (Kidnapping),Business,Restaurant/Bar/Caf�,Restaurant,Explosives/Bombs/Dynamite,Remote Trigger,People's Revolutionary Party of Kangleipak-Progressive (PREPAK-P),"The People's Revolutionary Party of Kangleipak-Progressive (PREPAK-P) claimed responsibility for the attack and stated that the night club was targeted because it served alcohol, sold drugs, and allowed for immoral activities. The group further stated that they felt they needed to take action in order to save the society from degenerating.","08/17/2013: An explosive device detonated inside the Route 39 Restaurant in Imphal city, Manipur state, India. No casualties were reported. The People's Revolutionary Party of Kangleipak-Progressive (PREPAK-P) claimed responsibility for the attack, stating the venue was targeted because it was selling drugs and alcohol for very high prices and was allowing people to perform vulgar acts in separate rooms.",
2013,Barobisha,India,26.469478,89.804903,Hostage Taking (Kidnapping),Transportation,Bus (excluding tourists),Bus,Explosives/Bombs/Dynamite,Time Fuse,National Liberation Force of Bengalis (Bangali Janamukti Bahini),"In a letter left at the scene, the National Liberation Force of Bengalis claimed responsibility for the bombing and stated that the attack was in protest to the Bodo community's torture of Bengali citizens.","08/18/2013: An explosive device detonated on a bus in Barobisha town, West Bengal state, India. At least eight civilians were injured in the explosion. The National Liberation Force of Bengalis (Bangali Janamukti Bahini) claimed responsibility for the attack.",
2013,Masurtoli,India,24.047091,85.355331,Hostage Taking (Kidnapping),Government (General),Politician or Political Party Movement/Meeting/Rally,Village Head: Kapishwar Sahu,Unknown,0,Maoists,"In a pamphlet left at the scene, Maoists stated that individuals involved in atrocities and corruption would receive a similar fate.","08/19/2013: Assailants abducted Kapishwar Sahu from his house in Masurtoli village, Jharkhand state, India. Sahu, a village head, was killed and his body was discovered the next day. Maoists claimed responsibility for the attack in a pamphlet left at the scene, stating that individuals involved in atrocities and corruption would receive a similar fate.",
2013,Pune,India,18.518679,73.857254,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Founder: Dr. Narendra Dabholkar,Firearms,Unknown Gun Type,Unknown,"The specific motive is unknown; however, police authorities speculated that the victim was targeted due to his work against black magic and superstition.","08/20/2013: Assailants attacked Dr. Narendra Dabholkar in Pune city, Maharashtra state, India. Dr. Dabholkar, the founder of the Maharashtra Andhashraddha Nirmoolan Samiti (Committee for the Eradication of Blind Faith), was killed in the assault. No group claimed responsibility for the attack.",
2013,Rangmai,India,25.330097,90.563609,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Suspected Informant: Jenifar N. Sangma,Firearms,Unknown Gun Type,Garo National Liberation Army,"The specific motive is unknown; however, sources state that the victim was suspected of being a police informant.","08/20/2013: Gunmen opened fire on Jenifar N. Sangma outside his home in Rangmai village, Meghalaya state, India. Sangma was killed and another person was injured in the attack. No group claimed responsibility; however, sources attributed the attack to Garo National Liberation Army.",
2013,Idinthakarai,India,8.18027,77.745302,Hostage Taking (Kidnapping),NGO,Domestic NGO,Member: Venaziz,Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,"The specific motive is unknown; however, activists claim that the attack was intended to foster divisions among villagers who opposed local nuclear power projects.","08/24/2013: Assailants threw an explosive device at Venaziz's residence in Idinthakarai village, Tirunelveli district, Tamil Nadu state, India. Venaziz, a member of the People's Movement Against Nuclear Energy (PMANE), was unhurt in the attack, and there were no additional casualties or damages. This was the first of two related attacks in Tamil Nadu. No group claimed responsibilty for the incident; however, anti-nuclear activists claimed that the attack was carried out by individuals working for the Koodankulam Nuclear Power Plant (KKNPP).",
2013,Tsunami Nagar,India,10.688703,79.848931,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,"The specific motive is unknown; however, activists claim that the attack was intended to foster divisions among villagers who opposed local nuclear power projects.","08/24/2013: Motorcycle-borne assailants threw an explosive device at the Tsunami Nagar colony in Tsunami Nagar village, Tamil Nadu state, India. No information was provided regarding casualties or damages. No group claimed responsibility; however, sources stated that the assailants were responsible for an earlier attack in Idintakarai village.",
2013,Arwani,India,33.788992,75.05077,Hostage Taking (Kidnapping),Police,Police Security Forces/Officers,14th Battalion Officers,Firearms,Unknown Gun Type,Lashkar-e-Taiba (LeT),"The specific motive is unknown; however, sources stated that the attack may have been a means to secure  weapons from the killed officers and to dissuade new recruits from joining the police force.","08/26/2013: Gunmen opened fire on Salamatullah Khan, a Special Operations Group (SOG) police officer, at a market in Arwani village, Jammu and Kashmir state, India. Khan was killed and a civilian was injured in the attack. This was one of two attacks in close proximity on police targets on this day. Hizbul Mujahideen claimed responsibility for the incident; however, police stated that the claim was an attempt at distraction and attributed the attack to Lashkar-e-Toiba (LeT).",
2013,Awneera,India,33.762523,75.024433,Hostage Taking (Kidnapping),Police,Police Patrol (including vehicles and convoys),Escort Convoy,Firearms,Unknown Gun Type,Lashkar-e-Taiba (LeT),"The specific motive is unknown; however, sources stated that the attack may have been a means to secure  weapons from the killed officers and to dissuade new recruits from joining the police force.","08/26/2013: Gunmen opened fire on Central Reserve Police Force (CRPF) officers who were parking a vehicle in Awanera village, Jammu and Kashmir state, India. The officers were providing protection for Shoukat Gania, a National Conference (NC) party leader and Jammu and Kashmir Legislative Council member. One CRPF officer was killed and one was injured in the attack. This was one of two attacks on police targets in close proximity on this day. Hizbul Mujahideen claimed responsibility for the incident; however, police stated that the claim was an attempt at distraction and attributed the attack to Lashkar-e-Toiba (LeT).",
2013,Sunki,India,18.500361,83.04822,Hostage Taking (Kidnapping),Military,Military Unit/Patrol/Convoy,Security Convoy,Explosives/Bombs/Dynamite,Land Mine,Communist Party of India - Maoist (CPI-Maoist),"The specific motive is unknown; however, police sources speculated that the attack was in response to the killing of Maoist leader Madhav on August 23rd, 2013.","08/27/2013: Assailants opened fire and then detonated an explosive device on a Border Security Force (BSF) convoy in Sunki village, Odisha state, India. At least four BSF officers were killed and two others were injured in the attack. No group claimed responsibility for the incident; however, police attributed the attack to the Srikakulam-Koraput division, a subgroup of the Communist Party of India-Maoist (CPI-M).",
2013,Hakajang,India,23.482377,84.361768,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Suspected Informant,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),"The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident, stating that they targeted the victim because he was a police informant.","09/04/2013: Assailants abducted a civilian from his residence in Hakajang village, Jharkhand state, India. They returned him to his village several hours later, where they shot and killed him. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident, stating that they targeted the victim because he was a police informant.",
2013,Burgum,India,19.122463,81.521931,Hostage Taking (Kidnapping),Government (General),Politician or Political Party Movement/Meeting/Rally,Former Deputy Sarpanch: Sohan Mandavi,Unknown,0,Maoists,"The specific motive is unknown; however, authorities speculated that Sohan Mandavi was targeted because Maoists believed he was a police informant.","09/06/2013: Assailants attacked Sohan Mandavi near Burgum village, Chhattisgarh state, India. Mandavi, a former deputy sarpanch, was killed in the incident. No group claimed responsibility for the attack; however, authorities attributed the incident to Maoists.",
2013,Kottamateru,India,18.352486,81.953482,Hostage Taking (Kidnapping),Government (General),Politician or Political Party Movement/Meeting/Rally,Sarpanch: Ishwar Chandra Sodi,Firearms,Unknown Gun Type,Maoists,"The specific motive is unknown; however, sources speculated that Maoists targeted the village chief because they suspected him of being a police informant.","09/10/2013: Assailants forced Ishwar Chandra Sodi out of his house and opened fire on him in Kottamateru village, Malkangiri district, Odisha state, India. Sodi, the village head, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists and speculated that the assailants believed Sodi was a police informer.",
2013,Imphal,India,24.852796,94.011154,Hostage Taking (Kidnapping),Military,Military Unit/Patrol/Convoy,Patrol,Explosives/Bombs/Dynamite,Remote Trigger,People's Liberation Army (India),"The People's Liberation Army (India) claimed responsibility for the incident and stated that the attack was carried out in order to weaken ""enemy"" positions.","09/13/2013: A roadside bomb detonated in Imphal district, Manipur state, India. The blast, which occurred outside of the Khurai Popular High School, targeted an Assam Rifles (AR) patrol. One person, a rickshaw driver, was wounded in the attack. The People's Liberation Army (India) claimed responsibility for the incident and stated that the attack was carried out in order to weaken ""enemy"" positions.",
2013,Imphal,India,24.812914,93.949528,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Migrant Workers,Explosives/Bombs/Dynamite,Grenade,Unknown,"The specific motive is unknown; however, sources noted that the attack targeted non-Manipuris and the Coordination Committee (CORCOM) had warned all non-Manipuris to leave Manipur by December 31, 2012.","09/13/2013: An explosive device targeted migrant workers in the Khoyathing area of Imphal district, Manipur state, India. At least nine workers were killed and at least 11 others were injured in the blast. No group claimed responsibility for the incident.",
2013,Ukhrul,India,25.095386,94.361652,Hostage Taking (Kidnapping),Private Citizens & Property,Political Party Member/Rally,Presidential Candidate: Jonathan Kashung,Firearms,Unknown Gun Type,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),"The specific motive is unknown; however, sources noted that Kashung had received threats urging him to withdraw his candidacy from the Tangkhul Naga Long (TNL) election, scheduled for September 18, 2013.","09/13/2013: Assailants abducted Jonathan Kashung from Shingkap village, Manipur state, India. Kashung, a Tangkhul Naga Long Party (TNL) presidential candidate, was found dead on September 18, 2013 in Kasa Kazeng, India. No group claimed responsibility for this incident; however, sources speculated that the National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM) was responsible.",
2013,Imphal,India,24.806518,93.948442,Hostage Taking (Kidnapping),Unknown,0,Unknown,Explosives/Bombs/Dynamite,Unknown Explosive Type,People's Liberation Army (India),"The specific motive is unknown; however, sources noted that the incident came ahead of the 35th foundation day of the People's Liberation Army (India) on September 25, 2013, in which Revolutionary People's Front (RPF)/ People's Liberation Army (India) decided to carry out attacks on security forces in order to commemorate its anniversary.","09/15/2013: An explosive device was discovered in Yorbung, Manipur state, India. Bomb disposal experts were able to successfully defuse the device. No group claimed responsibility for the incident; however, authorities attributed it to the People's Liberation Army (India).",
2013,Bailadilla,India,18.69544,81.221995,Hostage Taking (Kidnapping),Business,Mining,Conveyor Belt,Incendiary,Arson/Fire,Maoists,"The specific motive is unknown; however, sources noted that Maoists oppose mining, indicating that while the National Mineral Development Corporation (NMDC) gains thousands of crorer a year, it has not assisted locals in the area.","09/18/2013: Assailants set fire to a conveyor belt at a mining operation in Bailadilla, Chhattisgarh state, India. There were no reported casualties resulting from the attack, but the belt was damaged and operations were halted. No group claimed responsibility for the incident; however, sources attribute the attack to Maoists.",
2013,Imphal,India,24.811668,93.948498,Hostage Taking (Kidnapping),Unknown,0,Unknown,Explosives/Bombs/Dynamite,Remote Trigger,People's Liberation Army (India),"The specific motive is unknown; however, sources noted that attacks were being planned ahead of the 35th foundation day of the People's Liberation Army (PLA), on September 25.","09/19/2013: A roadside bomb was discovered in Imphal district, Manipur state, India. Security personnel were able to successfully defuse the device. No group claimed responsibility for the incident; however, authorities attributed it to the People's Liberation Army (India).",
2013,Bandua,India,23.90216,84.601235,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Unknown,0,Communist Party of India - Maoist (CPI-Maoist),"The specific motive is unknown; however, sources posited that the Communist Party of India - Maoist (CPI-Maoist) abducted the boys with the intention of training them as recruits.","09/00/2013: Sometime between September 8 and September 14, 2013, assailants abducted at least nine young boys from Bandua village, Jharkhand state, India. This was one of two such kidnapping events that occurred in villages in Latehar district during this time period. Sources indicate that the children were then taught to assemble and plant explosive devices. One of the hostages was killed during such a training session, when he was attempting to plant a bomb. Four of the victims managed escaped from their captors on September 17, 2013. The whereabouts of the remaining victims are unknown. No group claimed responsibility for the incidents; however, authorities attributed the attacks to the Communist Party of India - Maoist (CPI-Maoist).",
2013,Chuku,India,23.924486,84.600809,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Unknown,0,Communist Party of India - Maoist (CPI-Maoist),"The specific motive is unknown; however, sources posited that the Communist Party of India - Maoist (CPI-Maoist) abducted the boys with the intention of training them as recruits.","09/00/2013: Sometime between September 8 and September 14, 2013, assailants abducted at least eight young boys from Chuku village, Jharkhand state, India. This was one of two such kidnapping events that occurred in villages in Latehar district during this time period. Sources indicate that the children were then taught to assemble and plant explosive devices. One of the hostages was killed during such a training session, when he was attempting to plant a bomb. The whereabouts of the remaining victims are unknown. No group claimed responsibility for the incidents; however, authorities attributed the attacks to the Communist Party of India - Maoist (CPI-Maoist).",
